order_item_id,order_id,product_id,seller_id,quantity,unit_price,line_amount,created_timestamp,updated_timestamp,is_active
568,185,287,39,1,88821.05,88821.05,2022-09-22 13:23:45,2022-11-10 13:23:45,Y
569,186,268,33,4,84281.98,337127.92,2023-08-12 10:22:46,2024-02-20 10:22:46,Y
570,186,258,33,2,24255.42,48510.84,2022-02-27 23:41:38,2022-03-29 23:41:38,Y
571,186,10,11,2,26702.7,53405.4,2024-05-04 06:41:30,2024-06-25 06:41:30,Y
572,186,297,8,3,72677.28,218031.84,2025-10-12 04:09:00,2025-11-02 04:09:00,Y
573,186,206,7,1,17434.5,17434.5,2022-05-20 18:13:25,2022-09-22 18:13:25,Y
574,187,224,18,1,13303.95,13303.95,2023-07-15 19:39:08,2023-10-29 19:39:08,Y
575,187,271,22,3,51038.56,153115.68,2024-09-13 01:44:58,2024-12-19 01:44:58,Y
576,187,47,19,2,43898.62,87797.24,2022-12-23 04:31:20,2023-01-17 04:31:20,Y
577,188,74,40,1,39502.07,39502.07,2023-07-22 12:46:57,2023-09-25 12:46:57,Y
578,188,79,34,2,7730.99,15461.98,2024-08-11 04:14:04,2024-11-23 04:14:04,Y
579,188,31,21,1,26680.82,26680.82,2024-10-07 15:25:57,2024-11-22 15:25:57,Y
580,189,153,31,3,12543.54,37630.62,2025-04-26 12:00:44,2025-05-21 12:00:44,Y
581,190,212,21,4,13147.4,52589.6,2024-10-04 07:25:51,2024-12-09 07:25:51,Y
582,190,62,36,2,40585.09,81170.18,2022-06-11 04:18:46,2022-08-01 04:18:46,Y
583,191,122,14,4,55705.14,222820.56,2026-03-12 15:12:40,2026-07-20 15:12:40,Y
584,191,59,21,3,42308.11,126924.33,2024-04-16 15:32:01,2024-05-01 15:32:01,Y
585,191,238,34,1,51855.14,51855.14,2026-09-15 11:41:51,2026-12-28 11:41:51,Y
586,191,248,32,2,53806.98,107613.96,2022-03-31 19:25:13,2022-07-13 19:25:13,Y
587,191,10,11,1,26702.7,26702.7,2024-04-16 06:00:16,2024-09-04 06:00:16,Y
588,192,285,20,4,45954.13,183816.52,2023-01-26 03:16:41,2023-04-13 03:16:41,Y
589,192,229,19,2,44291.46,88582.92,2022-09-18 16:39:37,2023-02-27 16:39:37,Y
590,193,192,1,2,10733.99,21467.98,2026-08-07 02:06:31,2026-09-19 02:06:31,Y
591,193,276,6,4,19364.22,77456.88,2025-08-09 13:16:23,2025-12-29 13:16:23,Y
592,194,1,1,3,81127.61,243382.83,2025-12-14 14:58:04,2026-05-21 14:58:04,Y
593,195,1,1,3,81127.61,243382.83,2022-07-06 22:58:31,2022-11-06 22:58:31,Y
594,195,129,32,2,2280.23,4560.46,2025-03-27 02:18:01,2025-06-24 02:18:01,Y
595,196,262,40,2,55529.38,111058.76,2024-05-24 00:05:24,2024-06-04 00:05:24,Y
596,196,274,20,1,58981.0,58981.0,2022-08-06 06:44:53,2022-10-21 06:44:53,Y
597,196,203,40,3,82164.08,246492.24,2023-01-18 01:49:37,2023-02-22 01:49:37,Y
598,196,222,39,3,1307.19,3921.57,2023-10-18 02:07:43,2024-03-22 02:07:43,Y
599,196,176,25,4,7405.45,29621.8,2024-03-23 00:27:12,2024-10-01 00:27:12,Y
600,197,126,16,2,40572.72,81145.44,2024-09-26 07:05:11,2024-12-22 07:05:11,Y
601,197,236,16,2,15136.2,30272.4,2024-10-17 11:32:51,2024-10-21 11:32:51,Y
602,197,2,29,1,57575.7,57575.7,2026-01-20 12:34:27,2026-01-21 12:34:27,Y
603,198,212,21,4,13147.4,52589.6,2026-02-28 04:44:46,2026-09-11 04:44:46,Y
604,198,276,6,1,19364.22,19364.22,2022-09-10 02:53:31,2023-02-23 02:53:31,Y
605,199,16,20,1,21284.04,21284.04,2025-10-15 02:47:09,2026-04-05 02:47:09,Y
606,199,181,39,3,22176.13,66528.39,2025-03-15 08:39:43,2025-08-15 08:39:43,Y
607,199,199,32,1,44254.48,44254.48,2023-07-05 11:59:34,2024-01-17 11:59:34,Y
608,199,64,6,2,3713.96,7427.92,2025-12-08 12:51:21,2026-03-12 12:51:21,Y
609,199,228,21,1,43214.07,43214.07,2022-01-30 02:10:42,2022-03-27 02:10:42,Y
610,200,184,10,3,37336.71,112010.13,2023-08-19 00:08:44,2023-09-11 00:08:44,Y
611,200,114,27,3,6821.81,20465.43,2023-12-29 19:32:16,2024-05-03 19:32:16,Y
612,200,19,24,2,85558.85,171117.7,2024-05-22 06:42:40,2024-09-25 06:42:40,Y
613,201,101,28,3,31767.92,95303.76,2025-05-15 14:19:35,2025-06-12 14:19:35,Y
614,202,257,35,2,41266.46,82532.92,2026-03-15 20:09:14,2026-04-27 20:09:14,Y
615,202,290,19,2,69085.48,138170.96,2023-06-30 08:22:45,2023-07-16 08:22:45,Y
616,202,34,7,2,59925.69,119851.38,2023-01-31 21:56:15,2023-04-07 21:56:15,Y
617,202,268,33,1,84281.98,84281.98,2024-05-02 07:22:35,2024-06-20 07:22:35,Y
618,202,273,29,4,18367.17,73468.68,2024-02-25 19:09:42,2024-08-17 19:09:42,Y
619,203,219,10,4,32589.88,130359.52,2022-06-11 03:10:13,2022-09-01 03:10:13,Y
620,204,141,4,4,47275.06,189100.24,2023-01-14 03:55:45,2023-07-07 03:55:45,Y
621,204,254,1,1,73405.39,73405.39,2025-01-28 01:17:38,2025-06-09 01:17:38,Y
622,204,115,30,4,11723.45,46893.8,2022-05-26 21:56:16,2022-08-05 21:56:16,Y
623,204,273,29,1,18367.17,18367.17,2025-10-26 13:32:21,2026-01-14 13:32:21,Y
624,205,100,19,1,29646.21,29646.21,2024-11-05 21:28:29,2024-11-25 21:28:29,Y
625,205,116,38,2,39048.12,78096.24,2025-08-09 18:19:42,2025-08-28 18:19:42,Y
626,205,101,28,3,31767.92,95303.76,2023-05-27 00:38:06,2023-08-19 00:38:06,Y
627,205,33,29,4,30635.06,122540.24,2022-10-28 12:25:14,2022-11-04 12:25:14,Y
628,206,13,17,2,84637.21,169274.42,2024-11-04 15:24:12,2025-01-07 15:24:12,Y
629,206,56,8,3,81550.86,244652.58,2026-01-11 08:25:31,2026-03-13 08:25:31,Y
630,206,28,34,2,86768.55,173537.1,2024-11-02 10:09:28,2025-03-15 10:09:28,Y
631,206,38,37,1,59173.92,59173.92,2025-09-24 11:07:40,2026-04-07 11:07:40,Y
632,207,297,8,1,72677.28,72677.28,2023-01-23 19:43:44,2023-02-13 19:43:44,Y
633,207,18,7,1,36847.81,36847.81,2025-03-18 12:37:14,2025-06-06 12:37:14,Y
634,207,66,22,1,71071.58,71071.58,2022-07-12 15:13:17,2022-11-02 15:13:17,Y
635,207,155,4,1,58775.43,58775.43,2025-09-03 16:14:57,2025-09-19 16:14:57,Y
636,208,287,39,4,88821.05,355284.2,2022-06-12 04:32:54,2022-08-26 04:32:54,Y
637,209,50,25,1,45122.56,45122.56,2025-07-01 06:26:04,2025-08-29 06:26:04,Y
638,209,233,32,4,21932.5,87730.0,2025-04-07 19:09:07,2025-08-03 19:09:07,Y
639,209,52,37,1,63912.01,63912.01,2024-11-21 03:38:23,2025-05-06 03:38:23,Y
640,209,233,32,2,21932.5,43865.0,2026-05-26 22:11:18,2026-08-18 22:11:18,Y
641,210,53,2,1,85294.76,85294.76,2022-02-08 04:18:10,2022-07-10 04:18:10,Y
642,211,100,19,3,29646.21,88938.63,2023-01-27 09:52:15,2023-07-09 09:52:15,Y
643,211,182,35,4,5267.67,21070.68,2025-08-01 00:33:27,2025-12-02 00:33:27,Y
644,211,96,3,1,25891.76,25891.76,2024-01-26 10:45:46,2024-03-01 10:45:46,Y
645,211,31,21,4,26680.82,106723.28,2023-02-01 16:34:01,2023-04-21 16:34:01,Y
646,211,263,37,2,53796.82,107593.64,2025-01-16 11:17:57,2025-04-05 11:17:57,Y
647,212,241,22,3,46995.11,140985.33,2024-08-17 00:25:57,2025-01-18 00:25:57,Y
648,212,150,6,2,23227.67,46455.34,2025-02-19 21:57:26,2025-02-21 21:57:26,Y
649,213,122,14,1,55705.14,55705.14,2026-04-25 12:42:10,2026-09-15 12:42:10,Y
650,214,177,23,2,35495.67,70991.34,2023-08-31 02:36:40,2023-10-21 02:36:40,Y
651,214,36,36,4,50638.17,202552.68,2024-11-27 03:57:26,2025-01-14 03:57:26,Y
652,214,240,27,3,74851.33,224553.99,2024-10-25 19:59:34,2025-03-22 19:59:34,Y
653,214,154,31,2,68079.81,136159.62,2025-07-24 20:11:00,2025-10-16 20:11:00,Y
654,215,233,32,2,21932.5,43865.0,2022-05-12 02:04:28,2022-09-15 02:04:28,Y
655,216,115,30,2,11723.45,23446.9,2023-12-17 10:28:28,2024-04-14 10:28:28,Y
656,217,247,7,4,33047.21,132188.84,2024-10-26 23:33:28,2025-05-03 23:33:28,Y
657,217,106,24,1,25225.34,25225.34,2025-05-28 17:28:07,2025-07-14 17:28:07,Y
658,218,6,15,1,19865.61,19865.61,2022-08-18 01:47:37,2022-11-17 01:47:37,Y
659,218,285,20,3,45954.13,137862.39,2022-12-24 21:08:11,2023-01-29 21:08:11,Y
660,218,226,40,3,12365.96,37097.88,2023-08-27 23:46:17,2024-02-04 23:46:17,Y
661,219,16,20,3,21284.04,63852.12,2023-09-11 15:40:39,2023-10-31 15:40:39,Y
662,220,113,40,2,27973.31,55946.62,2024-03-25 00:03:01,2024-09-25 00:03:01,Y
663,220,174,23,2,89471.3,178942.6,2026-09-19 18:53:11,2026-11-20 18:53:11,Y
664,221,12,24,1,1448.9,1448.9,2023-07-02 01:17:03,2023-09-07 01:17:03,Y
665,221,11,5,1,77439.63,77439.63,2023-03-03 09:37:10,2023-06-08 09:37:10,Y
666,222,108,29,2,62518.46,125036.92,2024-08-05 19:50:42,2024-11-29 19:50:42,Y
667,222,190,18,2,54341.4,108682.8,2025-03-02 20:26:50,2025-08-18 20:26:50,Y
668,222,270,35,1,74270.32,74270.32,2025-09-09 12:21:45,2026-03-10 12:21:45,Y
669,223,74,40,2,39502.07,79004.14,2023-02-11 08:45:29,2023-03-31 08:45:29,Y
670,224,194,30,4,27895.32,111581.28,2025-03-08 18:29:53,2025-05-28 18:29:53,Y
671,224,126,16,2,40572.72,81145.44,2022-05-24 12:33:46,2022-12-05 12:33:46,Y
672,224,275,11,3,27633.73,82901.19,2024-07-02 23:51:19,2024-08-09 23:51:19,Y
673,224,127,25,3,22493.67,67481.01,2022-06-15 11:16:37,2022-11-23 11:16:37,Y
674,224,65,34,4,33681.11,134724.44,2026-04-29 03:19:08,2026-09-25 03:19:08,Y
675,225,42,10,1,6447.77,6447.77,2026-01-02 07:29:49,2026-06-20 07:29:49,Y
676,225,86,16,3,56127.39,168382.17,2026-04-30 04:59:38,2026-08-07 04:59:38,Y
677,226,266,21,3,75950.3,227850.9,2025-12-13 10:16:39,2026-01-27 10:16:39,Y
678,226,192,1,4,10733.99,42935.96,2026-06-21 14:18:21,2026-12-15 14:18:21,Y
679,226,254,1,4,73405.39,293621.56,2026-01-11 21:58:07,2026-03-20 21:58:07,Y
680,226,299,11,2,69643.94,139287.88,2022-04-24 17:25:43,2022-06-16 17:25:43,Y
681,227,232,14,2,74848.11,149696.22,2023-12-30 04:58:55,2024-04-09 04:58:55,Y
682,227,157,19,2,26994.62,53989.24,2025-08-13 12:00:02,2025-11-17 12:00:02,Y
683,228,131,35,2,12226.36,24452.72,2026-09-07 12:07:51,2026-09-28 12:07:51,Y
684,228,44,21,3,7828.14,23484.42,2024-07-05 16:22:29,2024-10-26 16:22:29,Y
685,228,118,34,3,22703.36,68110.08,2022-05-08 19:50:18,2022-09-04 19:50:18,Y
686,229,231,35,4,49597.9,198391.6,2025-12-23 15:07:42,2026-04-12 15:07:42,Y
687,229,189,22,3,76271.58,228814.74,2026-03-26 19:29:58,2026-06-15 19:29:58,Y
688,229,196,21,4,77793.82,311175.28,2022-03-18 19:07:20,2022-05-02 19:07:20,Y
689,229,120,38,1,56277.23,56277.23,2024-04-05 06:25:34,2024-09-17 06:25:34,Y
690,230,43,34,1,40936.39,40936.39,2024-07-04 00:50:25,2024-11-09 00:50:25,Y
691,230,142,16,1,10067.62,10067.62,2023-12-09 13:38:39,2024-01-03 13:38:39,Y
692,230,37,28,2,87161.2,174322.4,2025-01-24 05:12:34,2025-02-02 05:12:34,Y
693,231,101,28,3,31767.92,95303.76,2024-10-19 22:00:36,2024-12-22 22:00:36,Y
694,231,141,4,2,47275.06,94550.12,2023-08-16 07:19:48,2024-02-12 07:19:48,Y
695,231,279,21,3,34567.35,103702.05,2024-03-22 07:40:13,2024-03-24 07:40:13,Y
696,232,178,2,1,64773.64,64773.64,2025-06-08 14:20:27,2025-09-19 14:20:27,Y
697,232,242,29,2,4211.54,8423.08,2026-05-12 17:43:43,2026-11-22 17:43:43,Y
698,232,204,35,2,1701.01,3402.02,2023-12-09 01:28:56,2024-02-05 01:28:56,Y
699,233,120,38,4,56277.23,225108.92,2026-05-22 14:43:32,2026-10-19 14:43:32,Y
700,233,237,22,3,1146.19,3438.57,2024-11-24 09:25:07,2024-12-15 09:25:07,Y
701,233,97,22,4,33247.12,132988.48,2025-08-25 05:07:16,2026-03-10 05:07:16,Y
702,233,108,29,1,62518.46,62518.46,2025-09-24 22:24:40,2026-01-17 22:24:40,Y
703,234,72,5,1,45789.54,45789.54,2023-02-03 18:08:41,2023-04-22 18:08:41,Y
704,234,256,6,2,68541.88,137083.76,2025-01-06 21:32:55,2025-04-02 21:32:55,Y
705,234,215,23,4,21045.53,84182.12,2025-08-15 15:56:07,2026-02-06 15:56:07,Y
706,235,154,31,1,68079.81,68079.81,2024-10-10 02:15:03,2025-03-09 02:15:03,Y
707,235,291,35,2,25115.6,50231.2,2022-04-11 01:40:34,2022-05-16 01:40:34,Y
708,235,170,37,2,29663.96,59327.92,2025-04-29 10:33:50,2025-08-04 10:33:50,Y
709,235,201,3,4,4555.59,18222.36,2022-07-17 22:30:20,2022-11-30 22:30:20,Y
710,235,97,22,3,33247.12,99741.36,2026-01-15 01:59:17,2026-02-11 01:59:17,Y
711,236,232,14,2,74848.11,149696.22,2024-08-04 12:00:44,2024-08-27 12:00:44,Y
712,236,54,28,1,39322.75,39322.75,2026-09-14 19:43:02,2026-10-29 19:43:02,Y
713,236,251,24,2,35083.0,70166.0,2022-03-25 09:13:27,2022-05-11 09:13:27,Y
714,236,36,36,2,50638.17,101276.34,2025-04-13 22:21:03,2025-06-24 22:21:03,Y
715,236,120,38,1,56277.23,56277.23,2024-06-23 10:24:04,2024-12-08 10:24:04,Y
716,237,30,39,1,24895.44,24895.44,2025-02-19 08:42:18,2025-07-01 08:42:18,Y
717,237,88,1,4,51444.6,205778.4,2024-10-12 05:53:28,2025-01-25 05:53:28,Y
718,237,81,2,4,45279.24,181116.96,2022-12-11 01:40:03,2023-01-13 01:40:03,Y
719,237,245,12,2,39004.67,78009.34,2022-08-02 15:20:25,2022-11-09 15:20:25,Y
720,238,106,24,4,25225.34,100901.36,2024-08-20 09:10:08,2024-12-08 09:10:08,Y
721,238,82,15,2,75557.03,151114.06,2024-08-22 02:40:08,2025-01-19 02:40:08,Y
722,239,235,3,1,80615.04,80615.04,2024-05-05 18:22:04,2024-06-25 18:22:04,Y
723,239,74,40,4,39502.07,158008.28,2025-10-16 20:09:20,2025-11-01 20:09:20,Y
724,239,127,25,4,22493.67,89974.68,2026-06-22 18:42:11,2026-09-14 18:42:11,Y
725,239,236,16,1,15136.2,15136.2,2025-12-08 13:04:25,2026-05-04 13:04:25,Y
726,239,47,19,4,43898.62,175594.48,2024-06-13 12:15:30,2024-11-25 12:15:30,Y
727,240,153,31,2,12543.54,25087.08,2025-04-30 01:48:40,2025-10-03 01:48:40,Y
728,240,213,20,4,51088.29,204353.16,2024-02-14 00:50:19,2024-03-30 00:50:19,Y
729,240,235,3,2,80615.04,161230.08,2025-04-10 02:42:02,2025-09-25 02:42:02,Y
730,241,49,17,1,893.15,893.15,2025-05-07 17:18:46,2025-11-01 17:18:46,Y
731,241,123,20,3,72698.97,218096.91,2023-05-06 16:16:48,2023-07-15 16:16:48,Y
732,241,35,31,4,8571.06,34284.24,2023-11-06 23:41:49,2024-03-11 23:41:49,Y
733,241,284,39,1,25784.89,25784.89,2023-01-12 15:36:37,2023-04-16 15:36:37,Y
734,241,54,28,3,39322.75,117968.25,2026-04-17 02:24:19,2026-10-30 02:24:19,Y
735,242,231,35,2,49597.9,99195.8,2023-05-28 03:17:41,2023-07-31 03:17:41,Y
736,242,260,16,1,23799.81,23799.81,2022-05-19 16:14:21,2022-09-14 16:14:21,Y
737,242,38,37,3,59173.92,177521.76,2025-12-06 02:03:22,2026-03-13 02:03:22,Y
738,242,205,2,1,38864.47,38864.47,2023-08-27 23:46:55,2023-12-06 23:46:55,Y
739,243,129,32,2,2280.23,4560.46,2022-12-23 07:21:47,2023-06-22 07:21:47,Y
740,244,238,34,1,51855.14,51855.14,2026-02-15 02:16:06,2026-06-13 02:16:06,Y
741,244,43,34,2,40936.39,81872.78,2026-08-31 21:47:45,2027-02-15 21:47:45,Y
742,244,225,20,3,32628.02,97884.06,2023-03-12 18:13:38,2023-07-10 18:13:38,Y
743,245,88,1,1,51444.6,51444.6,2022-02-26 03:06:29,2022-07-31 03:06:29,Y
744,245,91,2,4,31162.26,124649.04,2024-07-02 21:00:55,2024-08-02 21:00:55,Y
745,246,40,40,3,50194.23,150582.69,2022-02-04 19:55:26,2022-07-27 19:55:26,Y
746,246,79,34,2,7730.99,15461.98,2025-10-01 01:50:28,2025-12-31 01:50:28,Y
747,247,18,7,4,36847.81,147391.24,2026-07-12 19:04:32,2026-09-05 19:04:32,Y
748,247,25,1,1,21565.26,21565.26,2026-06-13 12:20:45,2026-11-24 12:20:45,Y
749,248,158,30,1,44552.34,44552.34,2025-10-11 10:02:48,2025-10-24 10:02:48,Y
750,248,25,1,2,21565.26,43130.52,2025-03-18 12:39:00,2025-09-30 12:39:00,Y
751,248,128,37,2,68727.3,137454.6,2025-03-09 23:32:01,2025-05-09 23:32:01,Y
752,248,47,19,1,43898.62,43898.62,2022-02-19 19:54:47,2022-06-06 19:54:47,Y
753,249,173,2,1,67172.24,67172.24,2023-08-20 23:52:40,2024-02-10 23:52:40,Y
754,250,50,25,2,45122.56,90245.12,2023-06-06 14:15:18,2023-12-08 14:15:18,Y
755,250,23,38,1,69737.3,69737.3,2025-07-15 11:20:52,2025-11-23 11:20:52,Y
756,251,166,40,2,43139.73,86279.46,2023-08-12 21:41:18,2024-01-18 21:41:18,Y
757,251,278,9,1,34598.68,34598.68,2025-05-12 10:06:03,2025-08-29 10:06:03,Y
758,251,119,9,3,48105.33,144315.99,2023-10-27 04:35:29,2023-11-23 04:35:29,Y
759,252,89,24,3,45757.03,137271.09,2022-02-16 14:04:35,2022-05-29 14:04:35,Y
760,252,7,9,4,58240.39,232961.56,2025-04-24 03:51:38,2025-06-17 03:51:38,Y
761,252,113,40,3,27973.31,83919.93,2022-07-25 02:31:51,2023-01-09 02:31:51,Y
762,253,189,22,2,76271.58,152543.16,2022-05-17 12:19:31,2022-06-03 12:19:31,Y
763,253,211,3,4,83316.52,333266.08,2024-07-25 20:01:22,2025-02-06 20:01:22,Y
764,253,53,2,2,85294.76,170589.52,2026-07-24 20:35:32,2026-12-16 20:35:32,Y
765,253,129,32,3,2280.23,6840.69,2022-10-22 08:40:00,2023-03-24 08:40:00,Y
766,253,199,32,2,44254.48,88508.96,2023-02-18 00:05:10,2023-05-14 00:05:10,Y
767,254,247,7,1,33047.21,33047.21,2022-07-29 18:10:13,2022-10-22 18:10:13,Y
768,254,300,33,2,22159.72,44319.44,2025-10-26 17:16:20,2026-01-31 17:16:20,Y
769,254,258,33,1,24255.42,24255.42,2022-02-11 07:05:58,2022-04-11 07:05:58,Y
770,255,64,6,4,3713.96,14855.84,2024-08-17 13:25:22,2024-10-16 13:25:22,Y
771,255,125,21,2,11941.8,23883.6,2022-09-04 15:43:15,2022-09-19 15:43:15,Y
772,255,192,1,2,10733.99,21467.98,2026-03-30 11:44:31,2026-06-13 11:44:31,Y
773,255,78,9,1,57776.88,57776.88,2025-03-13 09:47:50,2025-05-04 09:47:50,Y
774,255,122,14,3,55705.14,167115.42,2025-10-10 14:37:25,2026-04-17 14:37:25,Y
775,256,143,10,1,37050.89,37050.89,2024-09-13 13:23:55,2025-02-24 13:23:55,Y
776,256,267,18,3,40787.86,122363.58,2025-07-13 00:41:38,2025-12-25 00:41:38,Y
777,257,118,34,2,22703.36,45406.72,2024-10-26 05:18:06,2025-01-21 05:18:06,Y
778,258,277,29,2,31051.96,62103.92,2022-06-18 00:02:52,2022-12-05 00:02:52,Y
779,258,114,27,3,6821.81,20465.43,2025-03-31 05:39:07,2025-08-11 05:39:07,Y
780,259,227,40,4,39731.02,158924.08,2022-01-19 18:34:25,2022-02-04 18:34:25,Y
781,259,36,36,2,50638.17,101276.34,2023-08-21 23:15:50,2023-09-03 23:15:50,Y
782,260,65,34,2,33681.11,67362.22,2022-10-13 02:04:34,2022-11-26 02:04:34,Y
783,260,121,3,4,4281.47,17125.88,2026-04-26 12:19:01,2026-05-16 12:19:01,Y
784,261,160,12,2,71209.94,142419.88,2023-05-26 00:34:05,2023-11-26 00:34:05,Y
785,261,126,16,2,40572.72,81145.44,2025-08-10 08:58:56,2025-09-24 08:58:56,Y
786,261,156,27,4,89745.03,358980.12,2024-06-05 13:27:13,2024-10-30 13:27:13,Y
787,261,104,9,4,58134.63,232538.52,2024-04-24 15:24:33,2024-11-10 15:24:33,Y
788,262,185,28,2,87510.66,175021.32,2025-05-22 07:15:36,2025-08-26 07:15:36,Y
789,263,226,40,4,12365.96,49463.84,2025-08-06 06:35:31,2025-12-13 06:35:31,Y
790,263,80,10,4,85186.91,340747.64,2026-02-06 12:34:45,2026-02-11 12:34:45,Y
791,263,219,10,3,32589.88,97769.64,2022-09-16 14:17:29,2023-03-29 14:17:29,Y
792,263,276,6,2,19364.22,38728.44,2023-04-20 17:29:51,2023-09-08 17:29:51,Y
793,264,195,7,4,68593.28,274373.12,2025-12-11 12:20:31,2026-02-27 12:20:31,Y
794,264,146,17,4,86167.9,344671.6,2025-03-11 12:58:45,2025-08-01 12:58:45,Y
795,264,37,28,4,87161.2,348644.8,2024-11-01 07:44:18,2024-12-05 07:44:18,Y
796,265,80,10,1,85186.91,85186.91,2023-08-13 03:31:32,2023-08-14 03:31:32,Y
797,265,257,35,4,41266.46,165065.84,2025-03-08 18:41:06,2025-07-11 18:41:06,Y
798,266,203,40,4,82164.08,328656.32,2025-03-05 07:42:00,2025-06-11 07:42:00,Y
799,266,158,30,1,44552.34,44552.34,2022-08-10 07:37:06,2022-11-22 07:37:06,Y
800,266,64,6,2,3713.96,7427.92,2025-04-10 14:42:24,2025-09-01 14:42:24,Y
801,266,100,19,3,29646.21,88938.63,2025-09-17 12:43:56,2025-11-21 12:43:56,Y
802,267,251,24,1,35083.0,35083.0,2025-02-17 21:31:51,2025-08-14 21:31:51,Y
803,267,198,15,2,45036.27,90072.54,2025-08-10 10:44:20,2026-02-14 10:44:20,Y
804,267,125,21,3,11941.8,35825.4,2026-01-24 05:47:58,2026-02-01 05:47:58,Y
805,267,15,30,4,58500.7,234002.8,2023-04-05 11:03:04,2023-06-10 11:03:04,Y
806,267,76,31,2,61110.95,122221.9,2024-03-01 01:05:25,2024-05-03 01:05:25,Y
807,268,60,4,4,28073.62,112294.48,2022-10-14 18:49:10,2023-03-27 18:49:10,Y
808,269,42,10,4,6447.77,25791.08,2026-05-31 00:55:26,2026-07-18 00:55:26,Y
809,269,85,39,3,69899.3,209697.9,2025-08-19 05:50:39,2025-10-22 05:50:39,Y
810,269,257,35,4,41266.46,165065.84,2026-07-15 14:22:17,2026-12-30 14:22:17,Y
811,269,158,30,1,44552.34,44552.34,2025-07-02 19:47:27,2026-01-10 19:47:27,Y
812,270,294,40,3,60012.95,180038.85,2024-12-05 23:47:21,2025-01-10 23:47:21,Y
813,271,204,35,2,1701.01,3402.02,2024-08-15 05:37:37,2024-08-16 05:37:37,Y
814,271,252,12,1,62469.28,62469.28,2022-01-05 21:42:27,2022-01-29 21:42:27,Y
815,272,269,38,3,8563.12,25689.36,2025-07-19 02:00:59,2026-01-02 02:00:59,Y
816,272,221,36,3,2557.32,7671.96,2023-06-15 03:24:44,2023-07-30 03:24:44,Y
817,272,96,3,4,25891.76,103567.04,2023-02-22 08:31:28,2023-04-13 08:31:28,Y
818,272,94,5,4,3520.14,14080.56,2026-04-11 13:35:51,2026-05-09 13:35:51,Y
819,273,109,9,1,15703.54,15703.54,2023-07-31 18:10:33,2023-09-20 18:10:33,Y
820,273,94,5,4,3520.14,14080.56,2023-08-20 03:58:12,2023-10-25 03:58:12,Y
821,273,226,40,2,12365.96,24731.92,2022-12-06 06:12:09,2023-05-17 06:12:09,Y
822,273,41,12,4,27945.83,111783.32,2024-06-29 17:01:40,2024-07-20 17:01:40,Y
823,273,64,6,3,3713.96,11141.88,2024-05-09 20:53:08,2024-05-25 20:53:08,Y
824,274,300,33,4,22159.72,88638.88,2023-12-31 10:28:30,2024-05-01 10:28:30,Y
825,275,5,37,1,67070.26,67070.26,2022-07-09 16:42:01,2022-09-15 16:42:01,Y
826,276,22,16,1,18626.46,18626.46,2022-10-28 21:03:06,2022-12-21 21:03:06,Y
827,276,193,39,3,82377.36,247132.08,2026-06-04 19:32:13,2026-12-15 19:32:13,Y
828,276,249,23,3,15691.97,47075.91,2026-01-10 06:43:09,2026-07-22 06:43:09,Y
829,276,220,24,3,12098.13,36294.39,2024-11-11 15:00:06,2025-02-13 15:00:06,Y
830,276,162,7,4,29258.43,117033.72,2024-01-15 09:38:56,2024-04-16 09:38:56,Y
831,277,30,39,1,24895.44,24895.44,2025-01-11 03:27:49,2025-04-05 03:27:49,Y
832,277,2,29,4,57575.7,230302.8,2025-11-20 14:22:09,2026-05-17 14:22:09,Y
833,277,72,5,1,45789.54,45789.54,2022-03-21 18:52:16,2022-08-22 18:52:16,Y
834,277,272,4,2,70592.3,141184.6,2024-05-18 06:36:32,2024-11-13 06:36:32,Y
835,278,232,14,4,74848.11,299392.44,2026-01-16 09:26:15,2026-05-27 09:26:15,Y
836,278,97,22,3,33247.12,99741.36,2022-01-10 17:19:22,2022-06-22 17:19:22,Y
837,278,9,13,3,78905.16,236715.48,2025-01-24 02:52:37,2025-02-04 02:52:37,Y
838,279,120,38,1,56277.23,56277.23,2026-02-14 09:38:01,2026-05-27 09:38:01,Y
839,279,179,16,1,24952.35,24952.35,2025-08-22 11:45:00,2025-12-21 11:45:00,Y
840,279,198,15,2,45036.27,90072.54,2024-07-02 00:00:40,2024-12-04 00:00:40,Y
841,279,74,40,1,39502.07,39502.07,2026-06-04 18:04:06,2026-10-28 18:04:06,Y
842,280,255,32,4,37522.61,150090.44,2022-09-28 13:53:35,2022-12-14 13:53:35,Y
843,280,87,35,4,51838.26,207353.04,2025-10-18 13:32:53,2025-11-16 13:32:53,Y
844,281,124,4,2,43684.75,87369.5,2024-01-27 01:56:19,2024-03-21 01:56:19,Y
845,281,46,29,1,67992.89,67992.89,2022-11-24 16:23:21,2023-03-15 16:23:21,Y
846,281,83,3,3,74832.72,224498.16,2024-10-11 09:39:49,2025-01-17 09:39:49,Y
847,281,113,40,4,27973.31,111893.24,2024-03-11 10:10:35,2024-08-28 10:10:35,Y
848,281,64,6,4,3713.96,14855.84,2023-02-26 18:43:58,2023-07-12 18:43:58,Y
849,282,171,14,1,8365.56,8365.56,2023-11-27 08:12:03,2024-04-22 08:12:03,Y
850,283,194,30,4,27895.32,111581.28,2025-03-31 17:55:27,2025-09-14 17:55:27,Y
851,283,120,38,1,56277.23,56277.23,2023-11-26 13:09:30,2024-01-31 13:09:30,Y
